frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
200,  0,  6.633,  0.98,  1, 0.00, 0.00, 0.00, 0.12, 0.50, 0.00, 0.00, 0.81, 1.14, 0.72, 0.00, 0.02, 0.16, 0.00, 0.19, 0.01, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
201,  0,  6.667,  0.98,  1, 0.00, 0.00, 0.00, 0.08, 0.55, 0.00, 0.00, 0.90, 1.14, 0.72, 0.00, 0.04, 0.23, 0.00, 0.22, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
202,  0,  6.700,  0.98,  1, 0.00, 0.00, 0.00, 0.08, 0.55, 0.00, 0.00, 0.89, 1.13, 0.64, 0.00, 0.04, 0.15, 0.00, 0.26, 0.09, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
203,  0,  6.733,  0.98,  1, 0.00, 0.00, 0.00, 0.09, 0.52, 0.00, 0.00, 0.86, 1.10, 0.57, 0.00, 0.04, 0.10, 0.00, 0.26, 0.12, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
204,  0,  6.767,  0.98,  1, 0.00, 0.00, 0.00, 0.14, 0.49, 0.00, 0.00, 0.83, 1.11, 0.58, 0.00, 0.02, 0.04, 0.00, 0.32, 0.16, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
205,  0,  6.800,  0.98,  1, 0.00, 0.00, 0.00, 0.11, 0.47, 0.00, 0.00, 0.80, 1.09, 0.62, 0.00, 0.02, 0.03, 0.00, 0.27, 0.14, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
206,  0,  6.833,  0.98,  1, 0.00, 0.00, 0.00, 0.07, 0.49, 0.00, 0.00, 0.79, 1.10, 0.59, 0.00, 0.01, 0.05, 0.00, 0.26, 0.10, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
207,  0,  6.867,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 0.50, 0.00, 0.00, 0.76, 1.10, 0.57, 0.00, 0.00, 0.05, 0.00, 0.23, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
208,  0,  6.900,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 0.48, 0.00, 0.00, 0.69, 1.08, 0.56, 0.00, 0.00, 0.05, 0.00, 0.24, 0.05, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
209,  0,  6.933,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.46, 0.00, 0.00, 0.77, 1.06, 0.63, 0.00, 0.00, 0.09, 0.00, 0.16, 0.06, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
210,  0,  6.967,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.42, 0.00, 0.00, 0.73, 1.03, 0.61, 0.00, 0.00, 0.11, 0.00, 0.17, 0.06, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
211,  0,  7.000,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.47, 0.00, 0.00, 0.71, 1.06, 0.59, 0.00, 0.07, 0.14, 0.00, 0.08, 0.03, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
212,  0,  7.033,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 0.56, 1.04, 0.55, 0.00, 0.12, 0.11, 0.00, 0.08, 0.01, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
213,  0,  7.067,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.50, 0.00, 0.00, 0.51, 1.01, 0.68, 0.00, 0.17, 0.06, 0.00, 0.00, 0.01, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
214,  0,  7.100,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.44, 0.00, 0.00, 0.57, 0.97, 0.70, 0.00, 0.10, 0.04, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
215,  0,  7.133,  0.98,  1, 0.00, 0.00, 0.00, 0.05, 0.39, 0.00, 0.00, 0.59, 1.00, 0.73, 0.00, 0.05, 0.01, 0.00, 0.01, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
216,  0,  7.167,  0.98,  1, 0.00, 0.00, 0.00, 0.05, 0.40, 0.00, 0.00, 0.56, 1.03, 0.73, 0.00, 0.07, 0.08, 0.00, 0.01, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
217,  0,  7.200,  0.98,  1, 0.00, 0.00, 0.00, 0.05, 0.42, 0.00, 0.00, 0.58, 1.06, 0.66, 0.00, 0.07, 0.11, 0.00, 0.01, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
218,  0,  7.233,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.43, 0.00, 0.00, 0.60, 1.05, 0.59, 0.00, 0.08, 0.14, 0.00, 0.01, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
219,  0,  7.267,  0.98,  1, 0.01, 0.00, 0.00, 0.04, 0.42, 0.00, 0.00, 0.66, 1.02, 0.58, 0.00, 0.06, 0.11, 0.00, 0.06, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
220,  0,  7.300,  0.98,  1, 0.01, 0.00, 0.00, 0.07, 0.38, 0.00, 0.00, 0.62, 0.99, 0.67, 0.00, 0.08, 0.13, 0.00, 0.06, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
221,  0,  7.333,  0.98,  1, 0.01, 0.00, 0.00, 0.14, 0.34, 0.00, 0.00, 0.54, 0.97, 0.68, 0.00, 0.08, 0.10, 0.00, 0.05, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
222,  0,  7.367,  0.98,  1, 0.00, 0.00, 0.00, 0.15, 0.32, 0.00, 0.00, 0.47, 0.98, 0.57, 0.00, 0.04, 0.05, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
223,  0,  7.400,  0.98,  1, 0.06, 0.03, 0.00, 0.21, 0.31, 0.00, 0.00, 0.40, 1.00, 0.48, 0.00, 0.02, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
224,  0,  7.433,  0.98,  1, 0.10, 0.03, 0.00, 0.15, 0.33, 0.00, 0.00, 0.43, 1.03, 0.45, 0.00, 0.02, 0.00, 0.00, 0.05, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
225,  0,  7.467,  0.98,  1, 0.15, 0.03, 0.00, 0.09, 0.32, 0.00, 0.00, 0.44, 1.03, 0.45, 0.00, 0.04, 0.04, 0.00, 0.11, 0.03, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
226,  0,  7.500,  0.98,  1, 0.13, 0.00, 0.00, 0.00, 0.34, 0.00, 0.00, 0.46, 1.02, 0.45, 0.00, 0.07, 0.08, 0.00, 0.13, 0.03, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
227,  0,  7.533,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 0.35, 0.00, 0.00, 0.46, 0.98, 0.41, 0.00, 0.07, 0.12, 0.00, 0.09, 0.05, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
228,  0,  7.567,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 0.37, 0.00, 0.00, 0.49, 0.96, 0.36, 0.00, 0.05, 0.11, 0.00, 0.04, 0.09, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
229,  0,  7.600,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.38, 0.00, 0.00, 0.62, 0.97, 0.35, 0.00, 0.05, 0.07, 0.00, 0.03, 0.13, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
230,  0,  7.633,  0.98,  1, 0.08, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.61, 0.98, 0.43, 0.00, 0.10, 0.03, 0.00, 0.03, 0.08, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
231,  0,  7.667,  0.98,  1, 0.08, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.68, 0.98, 0.52, 0.05, 0.15, 0.00, 0.00, 0.03, 0.07, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
232,  0,  7.700,  0.98,  1, 0.06, 0.00, 0.00, 0.00, 0.21, 0.00, 0.00, 0.65, 0.97, 0.57, 0.07, 0.16, 0.01, 0.00, 0.00, 0.07, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
233,  0,  7.733,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.66, 0.97, 0.61, 0.07, 0.10, 0.01, 0.00, 0.00, 0.07, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
234,  0,  7.767,  0.98,  1, 0.04, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.63, 0.99, 0.57, 0.02, 0.08, 0.00, 0.00, 0.03, 0.10, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
235,  0,  7.800,  0.98,  1, 0.09, 0.00, 0.00, 0.01, 0.22, 0.00, 0.00, 0.59, 1.00, 0.60, 0.00, 0.05, 0.00, 0.00, 0.03, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
236,  0,  7.833,  0.98,  1, 0.12, 0.00, 0.00, 0.01, 0.24, 0.00, 0.00, 0.66, 1.00, 0.54, 0.00, 0.08, 0.00, 0.00, 0.05, 0.13, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
237,  0,  7.867,  0.98,  1, 0.08, 0.00, 0.00, 0.01, 0.18, 0.00, 0.00, 0.70, 1.00, 0.59, 0.00, 0.08, 0.00, 0.00, 0.05, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
238,  0,  7.900,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 0.24, 0.00, 0.00, 0.68, 1.00, 0.52, 0.00, 0.07, 0.07, 0.00, 0.08, 0.11, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
239,  0,  7.933,  0.98,  1, 0.06, 0.02, 0.00, 0.11, 0.27, 0.00, 0.00, 0.64, 1.02, 0.55, 0.00, 0.04, 0.07, 0.00, 0.14, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
240,  0,  7.967,  0.98,  1, 0.10, 0.02, 0.00, 0.13, 0.35, 0.00, 0.00, 0.60, 1.02, 0.58, 0.00, 0.06, 0.09, 0.00, 0.12, 0.22, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
241,  0,  8.000,  0.98,  1, 0.18, 0.02, 0.00, 0.14, 0.33, 0.00, 0.00, 0.65, 1.02, 0.59, 0.00, 0.06, 0.02, 0.00, 0.17, 0.15, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
242,  0,  8.033,  0.98,  1, 0.23, 0.00, 0.00, 0.05, 0.33, 0.00, 0.00, 0.64, 1.03, 0.60, 0.00, 0.07, 0.02, 0.00, 0.09, 0.13, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
243,  0,  8.067,  0.98,  1, 0.29, 0.00, 0.00, 0.03, 0.30, 0.00, 0.00, 0.66, 1.04, 0.55, 0.00, 0.01, 0.00, 0.00, 0.11, 0.04, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
244,  0,  8.100,  0.98,  1, 0.30, 0.00, 0.00, 0.02, 0.31, 0.00, 0.00, 0.61, 1.04, 0.57, 0.00, 0.02, 0.00, 0.00, 0.06, 0.16, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
245,  0,  8.133,  0.98,  1, 0.32, 0.07, 0.00, 0.00, 0.31, 0.00, 0.00, 0.62, 1.04, 0.64, 0.00, 0.03, 0.01, 0.00, 0.13, 0.22, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
246,  0,  8.167,  0.98,  1, 0.30, 0.07, 0.00, 0.04, 0.31, 0.00, 0.00, 0.58, 1.03, 0.66, 0.00, 0.10, 0.06, 0.00, 0.12, 0.26, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
247,  0,  8.200,  0.98,  1, 0.26, 0.07, 0.00, 0.06, 0.31, 0.00, 0.00, 0.62, 1.04, 0.69, 0.00, 0.15, 0.14, 0.00, 0.08, 0.17, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
248,  0,  8.233,  0.98,  1, 0.22, 0.01, 0.00, 0.06, 0.26, 0.00, 0.00, 0.56, 1.03, 0.54, 0.00, 0.14, 0.13, 0.00, 0.09, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
249,  0,  8.267,  0.98,  1, 0.18, 0.01, 0.00, 0.06, 0.22, 0.00, 0.00, 0.54, 1.05, 0.49, 0.00, 0.11, 0.08, 0.00, 0.08, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
250,  0,  8.300,  0.98,  1, 0.19, 0.00, 0.00, 0.03, 0.13, 0.00, 0.00, 0.45, 1.03, 0.60, 0.01, 0.09, 0.00, 0.00, 0.15, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
251,  0,  8.333,  0.98,  1, 0.17, 0.00, 0.00, 0.03, 0.16, 0.00, 0.00, 0.48, 1.04, 0.73, 0.01, 0.14, 0.02, 0.00, 0.10, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
252,  0,  8.367,  0.98,  1, 0.16, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.51, 1.02, 0.83, 0.01, 0.17, 0.05, 0.00, 0.12, 0.38, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
253,  0,  8.400,  0.98,  1, 0.11, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.59, 1.02, 0.76, 0.00, 0.19, 0.11, 0.00, 0.05, 0.35, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
254,  0,  8.433,  0.98,  1, 0.15, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.60, 1.03, 0.74, 0.00, 0.14, 0.09, 0.00, 0.09, 0.34, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
255,  0,  8.467,  0.98,  1, 0.27, 0.04, 0.00, 0.01, 0.13, 0.00, 0.00, 0.60, 1.01, 0.62, 0.06, 0.07, 0.06, 0.00, 0.15, 0.32, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
256,  0,  8.500,  0.98,  1, 0.35, 0.04, 0.00, 0.01, 0.16, 0.00, 0.00, 0.60, 1.05, 0.58, 0.06, 0.01, 0.00, 0.00, 0.23, 0.28, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
257,  0,  8.533,  0.98,  1, 0.33, 0.04, 0.00, 0.01, 0.19, 0.00, 0.00, 0.59, 1.04, 0.58, 0.06, 0.01, 0.00, 0.00, 0.25, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
258,  0,  8.567,  0.98,  1, 0.23, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.65, 1.09, 0.71, 0.00, 0.04, 0.00, 0.00, 0.19, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
259,  0,  8.600,  0.98,  1, 0.20, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.65, 1.10, 0.77, 0.00, 0.06, 0.00, 0.00, 0.18, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
260,  0,  8.633,  0.98,  1, 0.23, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 0.67, 1.11, 0.77, 0.00, 0.06, 0.00, 0.00, 0.09, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
261,  0,  8.667,  0.98,  1, 0.26, 0.00, 0.00, 0.10, 0.14, 0.00, 0.00, 0.62, 1.05, 0.72, 0.00, 0.04, 0.00, 0.00, 0.12, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
262,  0,  8.700,  0.98,  1, 0.27, 0.00, 0.00, 0.21, 0.12, 0.00, 0.00, 0.61, 1.00, 0.66, 0.00, 0.08, 0.00, 0.00, 0.09, 0.21, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
263,  0,  8.733,  0.98,  1, 0.26, 0.00, 0.00, 0.21, 0.09, 0.00, 0.00, 0.55, 0.95, 0.65, 0.00, 0.08, 0.00, 0.00, 0.15, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
264,  0,  8.767,  0.98,  1, 0.28, 0.00, 0.00, 0.11, 0.08, 0.00, 0.00, 0.55, 0.98, 0.54, 0.00, 0.05, 0.00, 0.00, 0.18, 0.19, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
265,  0,  8.800,  0.98,  1, 0.23, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.57, 0.98, 0.54, 0.00, 0.02, 0.00, 0.00, 0.13, 0.22, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
266,  0,  8.833,  0.98,  1, 0.20, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.62, 1.01, 0.45, 0.00, 0.01, 0.00, 0.00, 0.14, 0.23, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
267,  0,  8.867,  0.98,  1, 0.15, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.59, 0.98, 0.49, 0.00, 0.04, 0.03, 0.00, 0.07, 0.26, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
268,  0,  8.900,  0.98,  1, 0.15, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.57, 0.97, 0.45, 0.00, 0.06, 0.08, 0.00, 0.07, 0.18, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
269,  0,  8.933,  0.98,  1, 0.12, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.50, 0.93, 0.43, 0.00, 0.06, 0.09, 0.00, 0.05, 0.12, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
270,  0,  8.967,  0.98,  1, 0.19, 0.08, 0.00, 0.00, 0.16, 0.00, 0.00, 0.51, 0.90, 0.49, 0.00, 0.06, 0.06, 0.00, 0.05, 0.16, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
