frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
519,  0,  17.267,  0.98,  1, 0.15, 0.03, 0.01, 0.06, 1.04, 0.38, 0.05, 0.55, 0.85, 0.28, 0.00, 0.00, 0.00, 0.10, 0.83, 0.00, 0.44, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  17.300,  0.93,  1, 0.17, 0.05, 0.02, 0.10, 1.12, 0.43, 0.09, 0.66, 0.95, 0.22, 0.00, 0.00, 0.00, 0.05, 1.03, 0.00, 0.91, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
521,  0,  17.333,  0.93,  1, 0.24, 0.09, 0.05, 0.13, 1.16, 0.89, 0.13, 0.67, 1.03, 0.32, 0.00, 0.09, 0.00, 0.02, 1.14, 0.16, 1.09, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
522,  0,  17.367,  0.98,  1, 0.24, 0.11, 0.04, 0.12, 1.14, 1.16, 0.08, 0.52, 1.02, 0.33, 0.00, 0.17, 0.00, 0.05, 1.14, 0.36, 0.84, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
523,  0,  17.400,  0.98,  1, 0.27, 0.17, 0.04, 0.07, 0.97, 1.19, 0.05, 0.43, 0.85, 0.41, 0.08, 0.47, 0.00, 0.17, 1.08, 0.79, 0.37, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
524,  0,  17.433,  0.98,  1, 0.32, 0.17, 0.00, 0.04, 0.80, 0.82, 0.02, 0.46, 0.73, 0.35, 0.12, 0.69, 0.00, 0.26, 1.11, 1.04, 0.19, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
525,  0,  17.467,  0.98,  1, 0.32, 0.36, 0.00, 0.00, 0.57, 0.59, 0.03, 0.41, 0.52, 0.31, 0.17, 0.84, 0.00, 0.30, 1.25, 1.28, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
526,  0,  17.500,  0.98,  1, 0.34, 0.59, 0.00, 0.00, 0.47, 0.62, 0.02, 0.33, 0.44, 0.30, 0.15, 0.78, 0.01, 0.20, 1.42, 1.27, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
527,  0,  17.533,  0.98,  1, 0.33, 0.79, 0.00, 0.00, 0.32, 0.80, 0.01, 0.30, 0.31, 0.30, 0.25, 0.84, 0.01, 0.13, 1.62, 1.29, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
528,  0,  17.567,  0.98,  1, 0.37, 0.85, 0.00, 0.00, 0.22, 0.83, 0.00, 0.38, 0.27, 0.32, 0.34, 0.96, 0.01, 0.11, 1.68, 1.32, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
529,  0,  17.600,  0.98,  1, 0.40, 0.71, 0.01, 0.00, 0.16, 0.76, 0.00, 0.47, 0.24, 0.39, 0.44, 1.13, 0.00, 0.09, 1.74, 1.40, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
530,  0,  17.633,  0.98,  1, 0.41, 0.63, 0.01, 0.00, 0.18, 0.65, 0.00, 0.47, 0.25, 0.44, 0.48, 1.17, 0.00, 0.06, 1.77, 1.46, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
531,  0,  17.667,  0.98,  1, 0.39, 0.53, 0.03, 0.00, 0.14, 0.68, 0.00, 0.31, 0.33, 0.49, 0.73, 1.23, 0.00, 0.12, 1.69, 1.42, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
532,  0,  17.700,  0.98,  1, 0.40, 0.65, 0.13, 0.00, 0.10, 0.61, 0.00, 0.18, 0.37, 0.48, 0.83, 1.26, 0.00, 0.13, 1.52, 1.42, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
533,  0,  17.733,  0.98,  1, 0.40, 0.80, 0.19, 0.00, 0.04, 0.40, 0.00, 0.02, 0.38, 0.45, 0.99, 1.27, 0.00, 0.18, 1.39, 1.42, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
534,  0,  17.767,  0.98,  1, 0.50, 1.00, 0.22, 0.00, 0.07, 0.17, 0.00, 0.03, 0.32, 0.43, 0.84, 1.37, 0.00, 0.12, 1.11, 1.51, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
535,  0,  17.800,  0.98,  1, 0.57, 1.10, 0.17, 0.00, 0.08, 0.19, 0.00, 0.01, 0.26, 0.42, 0.83, 1.47, 0.02, 0.15, 0.96, 1.59, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
536,  0,  17.833,  0.98,  1, 0.58, 1.13, 0.12, 0.00, 0.14, 0.19, 0.00, 0.09, 0.25, 0.36, 0.74, 1.45, 0.02, 0.10, 0.92, 1.49, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
537,  0,  17.867,  0.98,  1, 0.52, 1.04, 0.16, 0.00, 0.19, 0.09, 0.00, 0.11, 0.24, 0.27, 0.65, 1.37, 0.02, 0.05, 1.15, 1.40, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
538,  0,  17.900,  0.98,  1, 0.46, 0.97, 0.15, 0.00, 0.22, 0.01, 0.00, 0.18, 0.25, 0.15, 0.59, 1.28, 0.00, 0.00, 1.37, 1.28, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
539,  0,  17.933,  0.98,  1, 0.42, 0.78, 0.24, 0.00, 0.16, 0.10, 0.00, 0.11, 0.19, 0.10, 0.46, 1.28, 0.00, 0.00, 1.70, 1.38, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
540,  0,  17.967,  0.98,  1, 0.37, 0.64, 0.26, 0.00, 0.08, 0.21, 0.00, 0.07, 0.12, 0.05, 0.39, 1.26, 0.00, 0.00, 2.04, 1.48, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
541,  0,  18.000,  0.98,  1, 0.31, 0.63, 0.41, 0.00, 0.00, 0.40, 0.00, 0.00, 0.09, 0.05, 0.32, 1.22, 0.00, 0.00, 2.33, 1.52, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
542,  0,  18.033,  0.98,  1, 0.31, 0.81, 0.51, 0.00, 0.00, 0.52, 0.00, 0.00, 0.12, 0.08, 0.33, 1.19, 0.00, 0.00, 2.34, 1.51, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
543,  0,  18.067,  0.98,  1, 0.43, 1.04, 0.55, 0.00, 0.00, 0.41, 0.00, 0.00, 0.12, 0.15, 0.27, 1.08, 0.00, 0.00, 2.46, 1.34, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
544,  0,  18.100,  0.98,  1, 0.50, 0.96, 0.49, 0.00, 0.00, 0.21, 0.00, 0.00, 0.06, 0.10, 0.15, 0.99, 0.00, 0.00, 2.61, 1.15, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
545,  0,  18.133,  0.98,  1, 0.54, 0.82, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.03, 0.94, 0.00, 0.00, 2.71, 1.01, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
546,  0,  18.167,  0.98,  1, 0.43, 0.55, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 2.54, 0.91, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
547,  0,  18.200,  0.98,  1, 0.37, 0.40, 0.48, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.86, 0.00, 0.00, 2.36, 0.95, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
548,  0,  18.233,  0.98,  1, 0.26, 0.22, 0.47, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.84, 0.00, 0.00, 2.01, 0.83, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
549,  0,  18.267,  0.98,  1, 0.26, 0.17, 0.38, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.81, 0.00, 0.00, 1.81, 0.83, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
550,  0,  18.300,  0.98,  1, 0.29, 0.13, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 0.86, 0.00, 0.00, 1.22, 0.72, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
551,  0,  18.333,  0.93,  1, 0.38, 0.21, 0.23, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.92, 0.00, 0.00, 0.85, 0.76, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
552,  0,  18.367,  0.93,  1, 0.39, 0.15, 0.23, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 1.08, 0.00, 0.00, 0.35, 0.77, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
553,  0,  18.400,  0.93,  1, 0.38, 0.14, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 1.16, 0.00, 0.00, 0.24, 0.82, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
554,  0,  18.433,  0.93,  1, 0.46, 0.17, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 1.19, 0.00, 0.02, 0.09, 0.69, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
555,  0,  18.467,  0.98,  1, 0.53, 0.27, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 1.16, 0.00, 0.03, 0.05, 0.50, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
556,  0,  18.500,  0.98,  1, 0.56, 0.22, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 1.06, 0.04, 0.03, 0.01, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
557,  0,  18.533,  0.98,  1, 0.53, 0.12, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 1.03, 0.06, 0.01, 0.01, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
558,  0,  18.567,  0.98,  1, 0.54, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.35, 1.05, 0.06, 0.03, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
559,  0,  18.600,  0.98,  1, 0.56, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 1.13, 0.02, 0.06, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
560,  0,  18.633,  0.98,  1, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 1.18, 0.00, 0.08, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
561,  0,  18.667,  0.98,  1, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 1.17, 0.00, 0.09, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
562,  0,  18.700,  0.98,  1, 0.24, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 1.22, 0.01, 0.11, 0.00, 0.23, 0.01, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
563,  0,  18.733,  0.98,  1, 0.29, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 1.30, 0.02, 0.15, 0.00, 0.15, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
564,  0,  18.767,  0.98,  1, 0.32, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 1.37, 0.02, 0.17, 0.00, 0.11, 0.05, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
565,  0,  18.800,  0.98,  1, 0.27, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 1.39, 0.01, 0.16, 0.00, 0.12, 0.03, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
566,  0,  18.833,  0.98,  1, 0.23, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 1.39, 0.06, 0.11, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
567,  0,  18.867,  0.98,  1, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 1.40, 0.11, 0.07, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
568,  0,  18.900,  0.98,  1, 0.23, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 1.41, 0.11, 0.05, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
569,  0,  18.933,  0.98,  1, 0.27, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.13, 1.37, 0.05, 0.07, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
570,  0,  18.967,  0.98,  1, 0.29, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 1.23, 0.00, 0.09, 0.00, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
571,  0,  19.000,  0.98,  1, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 1.11, 0.00, 0.10, 0.00, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
572,  0,  19.033,  0.98,  1, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 1.00, 0.01, 0.07, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
573,  0,  19.067,  0.98,  1, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.98, 0.02, 0.03, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
574,  0,  19.100,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.94, 0.02, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
575,  0,  19.133,  0.98,  1, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.97, 0.03, 0.00, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
576,  0,  19.167,  0.98,  1, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 0.02, 0.00, 0.00, 0.38, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
577,  0,  19.200,  0.98,  1, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.07, 0.02, 0.00, 0.00, 0.47, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
578,  0,  19.233,  0.98,  1, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.08, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
579,  0,  19.267,  0.93,  1, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.10, 0.00, 0.00, 0.00, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
580,  0,  19.300,  0.93,  1, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.10, 1.21, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
581,  0,  19.333,  0.98,  1, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 1.26, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
582,  0,  19.367,  0.98,  1, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 1.42, 0.00, 0.07, 0.00, 0.45, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
583,  0,  19.400,  0.93,  1, 0.08, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 1.51, 0.00, 0.16, 0.00, 0.63, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
584,  0,  19.433,  0.93,  1, 0.09, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.43, 1.79, 0.00, 0.27, 0.00, 0.86, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
585,  0,  19.467,  0.93,  1, 0.09, 0.09, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 1.96, 0.00, 0.30, 0.00, 0.94, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
586,  0,  19.500,  0.93,  1, 0.07, 0.01, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 2.12, 0.00, 0.39, 0.00, 0.99, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
587,  0,  19.533,  0.93,  1, 0.01, 0.05, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.45, 2.15, 0.00, 0.47, 0.00, 1.05, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
588,  0,  19.567,  0.93,  1, 0.01, 0.05, 0.00, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.01, 0.68, 2.18, 0.00, 0.55, 0.00, 0.96, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
589,  0,  19.600,  0.93,  1, 0.00, 0.04, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 0.00, 0.05, 0.83, 2.25, 0.00, 0.55, 0.00, 0.91, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
