frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
548,  0,  18.233,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.49, 0.24, 0.00, 0.88, 1.07, 1.20, 0.00, 0.00, 0.03, 0.00, 1.05, 0.70, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
549,  0,  18.267,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.48, 0.46, 0.00, 0.84, 1.07, 1.19, 0.00, 0.00, 0.03, 0.00, 0.92, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
550,  0,  18.300,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.44, 0.74, 0.00, 0.70, 1.01, 1.23, 0.00, 0.00, 0.00, 0.04, 0.69, 0.53, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
551,  0,  18.333,  0.88,  1, 0.00, 0.01, 0.00, 0.00, 0.41, 0.84, 0.00, 0.53, 0.98, 1.17, 0.00, 0.00, 0.00, 0.10, 0.45, 0.50, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
552,  0,  18.367,  0.88,  1, 0.00, 0.01, 0.00, 0.03, 0.39, 0.68, 0.00, 0.59, 0.95, 1.17, 0.00, 0.00, 0.00, 0.10, 0.41, 0.50, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
553,  0,  18.400,  0.88,  1, 0.00, 0.01, 0.00, 0.03, 0.34, 0.57, 0.00, 0.64, 0.90, 1.14, 0.00, 0.00, 0.00, 0.07, 0.39, 0.49, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
554,  0,  18.433,  0.88,  1, 0.00, 0.00, 0.00, 0.09, 0.32, 0.43, 0.00, 0.73, 0.90, 1.15, 0.00, 0.00, 0.00, 0.01, 0.47, 0.44, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
555,  0,  18.467,  0.88,  1, 0.00, 0.00, 0.00, 0.06, 0.38, 0.60, 0.00, 0.74, 0.96, 1.17, 0.00, 0.00, 0.00, 0.01, 0.60, 0.44, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
556,  0,  18.500,  0.88,  1, 0.00, 0.00, 0.00, 0.06, 0.42, 0.44, 0.00, 0.72, 0.97, 1.22, 0.00, 0.00, 0.00, 0.00, 0.66, 0.42, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
557,  0,  18.533,  0.88,  1, 0.00, 0.02, 0.00, 0.00, 0.37, 0.45, 0.00, 0.60, 0.89, 1.09, 0.00, 0.00, 0.02, 0.02, 0.52, 0.48, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
558,  0,  18.567,  0.88,  1, 0.00, 0.02, 0.00, 0.00, 0.34, 0.34, 0.00, 0.50, 0.84, 1.03, 0.00, 0.00, 0.02, 0.04, 0.29, 0.47, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
559,  0,  18.600,  0.88,  1, 0.00, 0.02, 0.00, 0.00, 0.33, 0.34, 0.00, 0.50, 0.84, 0.94, 0.00, 0.00, 0.02, 0.04, 0.19, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
560,  0,  18.633,  0.88,  1, 0.00, 0.00, 0.00, 0.01, 0.33, 0.20, 0.00, 0.53, 0.82, 0.98, 0.00, 0.00, 0.00, 0.06, 0.12, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
561,  0,  18.667,  0.88,  1, 0.00, 0.00, 0.00, 0.01, 0.27, 0.18, 0.00, 0.57, 0.71, 0.86, 0.00, 0.00, 0.01, 0.05, 0.15, 0.29, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
562,  0,  18.700,  0.88,  1, 0.00, 0.00, 0.00, 0.01, 0.17, 0.21, 0.00, 0.49, 0.54, 0.68, 0.05, 0.04, 0.04, 0.05, 0.08, 0.21, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
563,  0,  18.733,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.09, 0.36, 0.00, 0.42, 0.44, 0.54, 0.05, 0.09, 0.04, 0.01, 0.07, 0.26, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
564,  0,  18.767,  0.88,  1, 0.13, 0.00, 0.00, 0.00, 0.05, 0.69, 0.00, 0.32, 0.40, 0.43, 0.06, 0.18, 0.03, 0.00, 0.00, 0.23, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
565,  0,  18.800,  0.88,  1, 0.27, 0.02, 0.00, 0.00, 0.03, 1.03, 0.00, 0.29, 0.45, 0.41, 0.05, 0.26, 0.00, 0.00, 0.00, 0.24, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
566,  0,  18.833,  0.88,  1, 0.40, 0.02, 0.00, 0.00, 0.11, 1.22, 0.00, 0.29, 0.49, 0.35, 0.05, 0.28, 0.00, 0.00, 0.04, 0.28, 0.62, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
567,  0,  18.867,  0.88,  1, 0.35, 0.02, 0.00, 0.05, 0.15, 1.10, 0.00, 0.35, 0.52, 0.42, 0.04, 0.31, 0.05, 0.00, 0.04, 0.18, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
568,  0,  18.900,  0.88,  1, 0.23, 0.00, 0.00, 0.22, 0.19, 1.01, 0.06, 0.40, 0.51, 0.57, 0.01, 0.22, 0.12, 0.00, 0.25, 0.10, 0.92, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
569,  0,  18.933,  0.88,  1, 0.11, 0.00, 0.00, 0.29, 0.17, 1.06, 0.07, 0.42, 0.50, 0.73, 0.01, 0.20, 0.12, 0.00, 0.32, 0.01, 0.88, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
570,  0,  18.967,  0.88,  1, 0.08, 0.00, 0.00, 0.31, 0.31, 1.52, 0.18, 0.49, 0.49, 0.99, 0.01, 0.10, 0.09, 0.00, 0.51, 0.00, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
571,  0,  19.000,  0.88,  1, 0.16, 0.00, 0.10, 0.18, 0.40, 1.99, 0.18, 0.48, 0.49, 1.12, 0.05, 0.08, 0.01, 0.00, 0.49, 0.00, 0.54, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
572,  0,  19.033,  0.88,  1, 0.22, 0.00, 0.10, 0.12, 0.50, 2.30, 0.23, 0.45, 0.52, 1.24, 0.07, 0.05, 0.01, 0.00, 0.53, 0.00, 0.43, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
573,  0,  19.067,  0.88,  1, 0.28, 0.00, 0.32, 0.04, 0.49, 2.34, 0.25, 0.36, 0.52, 1.10, 0.10, 0.05, 0.00, 0.00, 0.45, 0.00, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
574,  0,  19.100,  0.88,  1, 0.25, 0.00, 0.26, 0.00, 0.55, 2.39, 0.28, 0.34, 0.59, 1.02, 0.06, 0.05, 0.00, 0.00, 0.39, 0.00, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
575,  0,  19.133,  0.88,  1, 0.17, 0.00, 0.29, 0.00, 0.58, 2.51, 0.30, 0.35, 0.62, 1.00, 0.04, 0.06, 0.00, 0.00, 0.31, 0.00, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
576,  0,  19.167,  0.88,  1, 0.18, 0.00, 0.19, 0.00, 0.58, 2.64, 0.23, 0.36, 0.65, 1.11, 0.00, 0.10, 0.00, 0.00, 0.28, 0.00, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
577,  0,  19.200,  0.88,  1, 0.22, 0.00, 0.16, 0.00, 0.54, 2.64, 0.26, 0.43, 0.60, 1.22, 0.00, 0.15, 0.00, 0.00, 0.29, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
578,  0,  19.233,  0.88,  1, 0.38, 0.00, 0.14, 0.00, 0.53, 2.83, 0.29, 0.46, 0.54, 1.19, 0.00, 0.18, 0.00, 0.00, 0.33, 0.00, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
579,  0,  19.267,  0.88,  1, 0.40, 0.00, 0.03, 0.00, 0.51, 2.78, 0.34, 0.47, 0.50, 1.11, 0.00, 0.12, 0.00, 0.00, 0.46, 0.00, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
580,  0,  19.300,  0.88,  1, 0.28, 0.00, 0.01, 0.00, 0.46, 2.58, 0.36, 0.43, 0.49, 1.02, 0.00, 0.10, 0.00, 0.00, 0.40, 0.00, 0.51, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
581,  0,  19.333,  0.88,  1, 0.16, 0.00, 0.03, 0.00, 0.42, 2.25, 0.34, 0.50, 0.48, 1.00, 0.00, 0.11, 0.00, 0.00, 0.41, 0.00, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
582,  0,  19.367,  0.88,  1, 0.09, 0.00, 0.07, 0.00, 0.36, 2.04, 0.38, 0.55, 0.47, 1.02, 0.00, 0.12, 0.00, 0.00, 0.35, 0.00, 0.54, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
583,  0,  19.400,  0.88,  1, 0.13, 0.00, 0.13, 0.00, 0.34, 2.09, 0.41, 0.59, 0.47, 1.07, 0.00, 0.13, 0.00, 0.00, 0.42, 0.00, 0.61, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
584,  0,  19.433,  0.88,  1, 0.10, 0.00, 0.21, 0.00, 0.33, 2.14, 0.43, 0.54, 0.49, 1.05, 0.00, 0.12, 0.00, 0.00, 0.41, 0.00, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
585,  0,  19.467,  0.88,  1, 0.04, 0.00, 0.30, 0.00, 0.32, 2.29, 0.43, 0.50, 0.47, 0.89, 0.00, 0.14, 0.00, 0.00, 0.37, 0.00, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
586,  0,  19.500,  0.88,  1, 0.04, 0.00, 0.35, 0.00, 0.32, 2.15, 0.32, 0.50, 0.44, 0.74, 0.00, 0.12, 0.00, 0.00, 0.39, 0.07, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
587,  0,  19.533,  0.88,  1, 0.04, 0.00, 0.40, 0.00, 0.35, 2.30, 0.28, 0.56, 0.41, 0.73, 0.00, 0.12, 0.00, 0.00, 0.40, 0.08, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
588,  0,  19.567,  0.88,  1, 0.04, 0.00, 0.44, 0.00, 0.32, 2.07, 0.20, 0.59, 0.39, 0.73, 0.00, 0.14, 0.00, 0.00, 0.39, 0.15, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
589,  0,  19.600,  0.88,  1, 0.00, 0.00, 0.49, 0.00, 0.30, 2.20, 0.23, 0.60, 0.39, 0.69, 0.00, 0.16, 0.00, 0.00, 0.34, 0.15, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
590,  0,  19.633,  0.88,  1, 0.00, 0.00, 0.52, 0.03, 0.27, 2.09, 0.24, 0.55, 0.40, 0.71, 0.01, 0.11, 0.00, 0.00, 0.26, 0.19, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
591,  0,  19.667,  0.88,  1, 0.00, 0.00, 0.38, 0.08, 0.22, 2.24, 0.22, 0.42, 0.35, 0.62, 0.01, 0.07, 0.00, 0.00, 0.18, 0.16, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
592,  0,  19.700,  0.88,  1, 0.00, 0.00, 0.31, 0.08, 0.15, 2.28, 0.21, 0.29, 0.31, 0.47, 0.01, 0.01, 0.00, 0.00, 0.08, 0.11, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
593,  0,  19.733,  0.88,  1, 0.00, 0.00, 0.26, 0.05, 0.08, 2.32, 0.17, 0.21, 0.26, 0.24, 0.04, 0.01, 0.00, 0.00, 0.02, 0.06, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
594,  0,  19.767,  0.88,  1, 0.00, 0.00, 0.30, 0.00, 0.06, 2.24, 0.23, 0.32, 0.27, 0.28, 0.04, 0.04, 0.00, 0.00, 0.02, 0.01, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
595,  0,  19.800,  0.88,  1, 0.00, 0.00, 0.29, 0.02, 0.04, 2.12, 0.29, 0.33, 0.28, 0.46, 0.04, 0.04, 0.00, 0.00, 0.02, 0.00, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
596,  0,  19.833,  0.88,  1, 0.00, 0.00, 0.16, 0.02, 0.00, 1.83, 0.32, 0.37, 0.28, 0.53, 0.00, 0.07, 0.00, 0.05, 0.02, 0.00, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
597,  0,  19.867,  0.88,  1, 0.00, 0.00, 0.09, 0.02, 0.01, 1.74, 0.29, 0.24, 0.31, 0.51, 0.00, 0.03, 0.00, 0.05, 0.00, 0.00, 0.59, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
598,  0,  19.900,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.01, 1.85, 0.27, 0.30, 0.30, 0.49, 0.00, 0.07, 0.00, 0.08, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
599,  0,  19.933,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.01, 1.95, 0.32, 0.30, 0.29, 0.59, 0.00, 0.09, 0.00, 0.03, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
600,  0,  19.967,  0.88,  1, 0.00, 0.00, 0.06, 0.00, 0.05, 2.15, 0.34, 0.41, 0.27, 0.51, 0.00, 0.09, 0.03, 0.02, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
601,  0,  20.000,  0.88,  1, 0.00, 0.00, 0.10, 0.00, 0.07, 2.10, 0.38, 0.42, 0.33, 0.44, 0.00, 0.05, 0.03, 0.00, 0.09, 0.07, 0.46, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
602,  0,  20.033,  0.88,  1, 0.00, 0.00, 0.10, 0.00, 0.09, 2.06, 0.36, 0.43, 0.31, 0.31, 0.07, 0.00, 0.03, 0.00, 0.20, 0.07, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
603,  0,  20.067,  0.88,  1, 0.00, 0.00, 0.07, 0.00, 0.06, 2.11, 0.38, 0.46, 0.30, 0.29, 0.14, 0.06, 0.00, 0.00, 0.25, 0.07, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
604,  0,  20.100,  0.88,  1, 0.00, 0.00, 0.05, 0.00, 0.06, 2.32, 0.35, 0.48, 0.26, 0.20, 0.20, 0.13, 0.00, 0.00, 0.19, 0.00, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
605,  0,  20.133,  0.88,  1, 0.00, 0.00, 0.04, 0.00, 0.08, 2.47, 0.32, 0.46, 0.31, 0.13, 0.23, 0.17, 0.00, 0.00, 0.09, 0.00, 0.54, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
606,  0,  20.167,  0.88,  1, 0.00, 0.00, 0.10, 0.00, 0.05, 2.41, 0.28, 0.39, 0.29, 0.14, 0.28, 0.18, 0.00, 0.00, 0.15, 0.01, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
607,  0,  20.200,  0.88,  1, 0.00, 0.00, 0.08, 0.00, 0.05, 2.13, 0.19, 0.37, 0.34, 0.13, 0.31, 0.11, 0.01, 0.00, 0.19, 0.01, 0.74, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
608,  0,  20.233,  0.88,  1, 0.00, 0.00, 0.08, 0.00, 0.02, 1.98, 0.13, 0.39, 0.35, 0.15, 0.31, 0.06, 0.01, 0.00, 0.22, 0.01, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
609,  0,  20.267,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.02, 1.74, 0.09, 0.35, 0.38, 0.16, 0.25, 0.01, 0.01, 0.00, 0.16, 0.03, 0.68, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
610,  0,  20.300,  0.88,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.78, 0.08, 0.24, 0.34, 0.17, 0.19, 0.01, 0.00, 0.00, 0.08, 0.04, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
611,  0,  20.333,  0.88,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.86, 0.12, 0.20, 0.27, 0.26, 0.13, 0.09, 0.00, 0.00, 0.04, 0.06, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
612,  0,  20.367,  0.88,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.90, 0.11, 0.32, 0.28, 0.31, 0.19, 0.08, 0.00, 0.00, 0.02, 0.02, 0.80, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
613,  0,  20.400,  0.88,  1, 0.00, 0.00, 0.09, 0.00, 0.01, 1.80, 0.08, 0.35, 0.31, 0.41, 0.22, 0.13, 0.00, 0.00, 0.02, 0.01, 0.62, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
614,  0,  20.433,  0.88,  1, 0.00, 0.00, 0.13, 0.00, 0.01, 1.60, 0.03, 0.30, 0.39, 0.41, 0.22, 0.10, 0.00, 0.00, 0.02, 0.00, 0.58, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
615,  0,  20.467,  0.88,  1, 0.00, 0.00, 0.10, 0.00, 0.02, 1.65, 0.04, 0.22, 0.39, 0.43, 0.16, 0.15, 0.00, 0.00, 0.07, 0.02, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
616,  0,  20.500,  0.88,  1, 0.00, 0.00, 0.04, 0.00, 0.02, 1.59, 0.05, 0.23, 0.40, 0.38, 0.09, 0.16, 0.00, 0.00, 0.12, 0.02, 0.62, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
617,  0,  20.533,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.02, 1.63, 0.08, 0.24, 0.34, 0.43, 0.06, 0.14, 0.01, 0.00, 0.16, 0.02, 0.64, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
618,  0,  20.567,  0.88,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.49, 0.09, 0.16, 0.32, 0.46, 0.00, 0.10, 0.05, 0.00, 0.16, 0.00, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
